Idade,Faixa de idade,Genero,Cor/Raça/Etnia,PDC,Estado_onde_mora,Uf,Regiao_onde_mora,Mudou_de_estado,Regiao_de_Origem,Nivel_de_Ensino,Area_de_Formacao,Situacao_atual_de_trabalho,Setor,Num_func_empresa_que_trabalha,Cargo_Atual,Nível,Faixa_Salarial,Salario_Medio,Tempo_de_experiencia_na_area_de_dados,Atual_forma_de_trabalho,Papeis/cargos_do_time/chapter_de_dados,Analytics_Engineer,Engenharia_de_Dados/Data_Engineer,Analista_de_Dados/Data_Analyst,Cientista_de_Dados/Data_Scientist,Database_Administrator/DBA,Analista_de_Business_Intelligence/BI,Arquiteto_de_Dados/Data_Architect,Data_Product_Manager/DPM,Business_Analyst,SQL,R,Python,C/C++/C#,NET,Java,Julia,SAS/Stata,Visual Basic/VBA,Scala,Matlab,Rust,PHP,JavaScript,Não utilizo nenhuma linguagem,Azure (Microsoft),Amazon Web Services (AWS),Google Cloud (GCP),Oracle Cloud,IBM,Servidores On Premise/Não utilizamos Cloud,Cloud Própria,Microsoft PowerBI,Qlik View/Qlik Sense,Tableau,Metabase,Superset,Redash,Looker,Looker Studio(Google Data Studio),Amazon Quicksight,Mode,Alteryx,MicroStrategy,IBM Analytics/Cognos,SAP Business Objects/SAP Analytics,Oracle Business Intelligence,Salesforce/Einstein Analytics,Birst,SAS Visual Analytics,Grafana,TIBCO Spotfire,Pentaho,Fazemos todas as análises utilizando apenas Excel ou planilhas do google,Não utilizo nenhuma ferramenta de BI no trabalho,IDHM,PIB_2021_OR
31,30-34,Masculino,Parda,Não,Bahia (BA),BA,Nordeste,1.0,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Indústria,Acima de 3.000,,,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 3 a 4 anos,Modelo 100% presencial,Analista de Business Intelligence/BI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691,352618.0
44,40-44,Feminino,Preta,Não,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outra opção,Empregado (CLT),Outra Opção,Acima de 3.000,Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
22,22-24,Masculino,Parda,Não,São Paulo (SP),SP,Sudeste,1.0,,Estudante de Graduação,Química / Física,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 3 a 4 anos,Modelo híbrido com dias fixos de trabalho presencial,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
29,25-29,Feminino,Branca,Não,Rio Grande do Sul (RS),RS,Sul,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.771,581284.0
30,30-34,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,0.0,Rio Grande do Sul (RS),Graduação/Bacharelado,Outra opção,Empregado (CLT),Indústria,Acima de 3.000,,,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 3 a 4 anos,Modelo 100% remoto,"Analista de Business Intelligence/BI, Cientista de Dados/Data Scientist, Machine Learning Engineer/AI Engineer, Engenharia de Dados/Data Engineer, Data Product Manager/DPM",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
32,30-34,Feminino,Preta,Não,Santa Catarina (SC),SC,Sul,0.0,Maranhão (MA),Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Outra Opção,Acima de 3.000,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,428571.0
29,25-29,Masculino,Branca,Não,Rio Grande do Sul (RS),RS,Sul,1.0,,Graduação/Bacharelado,Outras Engenharias,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Outra Opção,de 11 a 50,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês,18000.5,de 4 a 6 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.771,581284.0
37,35-39,Masculino,Preta,Não,Mato Grosso do Sul (MS),MS,Centro-oeste,1.0,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,"Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742,142204.0
40,40-44,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Agronegócios,Acima de 3.000,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Sênior,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.806,2719751.0
34,30-34,Feminino,Preta,Não,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,949301.0
38,35-39,Masculino,Branca,Não,Mato Grosso (MT),MT,Centro-oeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Tecnologia/Fábrica de Software,Acima de 3.000,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 7 a 10 anos,Modelo 100% presencial,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,233390.0
31,30-34,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 3 a 4 anos,Modelo 100% remoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
35,35-39,Masculino,Parda,Não,Pernambuco (PE),PE,Nordeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Automotivo,Acima de 3.000,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Não tenho experiência na área de dados,Modelo 100% presencial,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719,220814.0
34,30-34,Masculino,Branca,Não,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,de 1.001 a 3.000,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 7 a 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,949301.0
18,17-21,Masculino,Branca,Não,Ceará (CE),CE,Nordeste,1.0,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734,194885.0
30,30-34,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analytics Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
35,35-39,Masculino,Parda,Não,Piauí (PI),PI,Nordeste,1.0,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Telecomunicação,de 501 a 1.000,,,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 3 a 4 anos,Modelo 100% presencial,"Analista de Dados/Data Analyst, Business Analyst",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,64028.0
57,55+,Feminino,Branca,Não,Rio de Janeiro (RJ),RJ,Sudeste,0.0,Minas Gerais (MG),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desempregado e não estou buscando recolocação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,949301.0
25,25-29,Feminino,Branca,Não,Rio Grande do Sul (RS),RS,Sul,1.0,,Pós-graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Área da Saúde,Acima de 3.000,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 1 a 2 anos,Modelo 100% presencial,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.771,581284.0
19,17-21,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Estagiário,Finanças ou Bancos,Acima de 3.000,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,Modelo 100% presencial,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
31,30-34,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,,,de R$ 20.001/mês a R$ 25.000/mês,22500.5,de 4 a 6 anos,Modelo 100% remoto,"Engenharia de Dados/Data Engineer, Analista de Dados/Data Analyst, Business Analyst, Cientista de Dados/Data Scientist",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
24,22-24,Masculino,Branca,Não,Paraná (PR),PR,Sul,0.0,Rio Grande do Sul (RS),Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Estagiário,Setor de Energia,Acima de 3.000,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,549973.0
36,35-39,Masculino,Parda,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Agronegócios,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 4 a 6 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
52,50-54,Feminino,Branca,Não,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 101 a 500,,,de R$ 6.001/mês a R$ 8.000/mês,7000.5,Não tenho experiência na área de dados,Modelo 100% presencial,Nao temos esse cargo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,949301.0
34,30-34,Feminino,Parda,Não,Pernambuco (PE),PE,Nordeste,1.0,,Pós-graduação,Outra opção,Empregado (CLT),Educação,Acima de 3.000,Analista de Suporte/Analista Técnico,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Não tenho experiência na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.719,220814.0
27,25-29,Masculino,Parda,Não,Piauí (PI),PI,Nordeste,1.0,,Estudante de Graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,64028.0
25,25-29,Masculino,Amarela,Não,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analytics Engineer,Pleno,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.806,2719751.0
37,35-39,Prefiro não informar,Prefiro não informar,Não,Amapá (AP),AP,Norte,1.0,,Graduação/Bacharelado,Química / Física,Empregado (CLT),Indústria,de 51 a 100,Estatístico,Pleno,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.688,20100.0
23,22-24,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Educação,Acima de 3.000,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
38,35-39,Masculino,Branca,Não,Santa Catarina (SC),SC,Sul,0.0,Paraná (PR),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 3 a 4 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,428571.0
27,25-29,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,Analista de Suporte/Analista Técnico,Pleno,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,Modelo 100% presencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
33,30-34,Masculino,Branca,Não,Paraná (PR),PR,Sul,0.0,Rio Grande do Sul (RS),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 5 a 6 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,549973.0
44,40-44,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Outra opção,Freelancer,Educação,de 1 a 5,,,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 5 a 6 anos,Modelo 100% remoto,"Cientista de Dados/Data Scientist, Engenharia de Dados/Data Engineer, Analytics Engineer",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
29,25-29,Masculino,Branca,Não,Santa Catarina (SC),SC,Sul,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.792,428571.0
49,45-49,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
32,30-34,Feminino,Branca,Não,Paraná (PR),PR,Sul,0.0,Rio de Janeiro (RJ),Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Varejo,Acima de 3.000,,,de R$ 16.001/mês a R$ 20.000/mês,18000.5,de 3 a 4 anos,Modelo 100% remoto,"Engenharia de Dados/Data Engineer, Cientista de Dados/Data Scientist, Arquiteto de Dados/Data Architect, Analista de Dados/Data Analyst, Business Analyst, Machine Learning Engineer/AI Engineer, Analista de Business Intelligence/BI, Analytics Engineer, Data Product Manager/DPM",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.769,549973.0
27,25-29,Masculino,Branca,Prefiro não informar,São Paulo (SP),SP,Sudeste,1.0,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,2719751.0
22,22-24,Masculino,Branca,Não,Paraná (PR),PR,Sul,1.0,,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 11 a 50,Cientista de Dados/Data Scientist,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,549973.0
28,25-29,Masculino,Branca,Não,Distrito Federal (DF),DF,Centro-oeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Público,Acima de 3.000,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 3 a 4 anos,Modelo 100% remoto,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814,286944.0
32,30-34,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,1.0,,Mestrado,Ciências Sociais,Empregado (CLT),Área da Saúde,de 1.001 a 3.000,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 1 a 2 anos,Modelo 100% presencial,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
37,35-39,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,0.0,Rio de Janeiro (RJ),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,10000.5,de 3 a 4 anos,Modelo 100% remoto,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,2719751.0
